datetime,open,high,low,close,volume,returns,returns_norm,returns_fwd_1,returns_fwd_5,vol_5d,vol_5d_annual,vol_21d,vol_21d_annual,vol_63d,vol_63d_annual,rsi_14,tr,atr_14,vol_ratio_20,vwap_20d,vwap_dev,bb_middle,bb_upper,bb_lower,bb_width,bb_pct,ema_12,ema_26,macd_line,macd_signal,macd_histogram,z_price_20d,z_price_60d
2020-01-02 00:00:00-05:00,150.41535275784207,152.2626224460996,149.98906197669726,152.15841674804688,22622100.0,,,0.012608953271758816,0.019291696381962264,,,,,,,,2.273560469402355,,,,,,,,,,,,,,,,
2020-01-03 00:00:00-05:00,149.9795640082844,151.5236842826628,149.7332517957889,150.2637481689453,21116200.0,-0.012530122378851743,,0.0,-0.009182160764330538,,,,,,,,2.4251649522579726,,,,,,,,,,,,,,,,
2020-01-04 00:00:00-05:00,149.9795640082844,151.5236842826628,149.7332517957889,150.2637481689453,21116200.0,0.0,,0.0,-0.021407884139255096,0.008860134503183383,0.1406502748680363,,,,,,1.7904324868738968,,,,,,,,,,,,,,,,
2020-01-05 00:00:00-05:00,149.9795640082844,151.5236842826628,149.7332517957889,150.2637481689453,21116200.0,0.0,,-0.002578308159480347,-0.016858991625263497,0.007234269528409007,0.1148404685362965,,,,,,1.7904324868738968,,,,,,,,,,,,,,,,
2020-01-06 00:00:00-05:00,148.80490629687822,150.7184951877552,148.26492739771743,150.6521759033203,20813700.0,0.0025816377202835293,,0.009201562568836641,-0.014317598647199392,0.006805040617007127,0.10802667080576639,,,,,,2.4535677900377664,,,,,,,,,,,,,,,,
2020-01-07 00:00:00-05:00,150.92692052732374,151.2584736153163,149.03228189326714,149.27857971191406,21634100.0,-0.009159486107820513,,-0.015678221815472182,-0.023304721364253655,0.006605719047638109,0.1048625389848772,,,,,,2.226191722049151,,,,,,,,,,,,,,,,
2020-01-08 00:00:00-05:00,150.55738711507612,152.32888330245382,149.62901863258827,151.65628051757812,27746500.0,0.015802425035984866,,-0.012339022260999699,-0.019537442893590717,0.008989704016643861,0.14270712712870867,,,,,,3.0503035905397553,,,,,,,,,,,,,,,,
2020-01-09 00:00:00-05:00,153.31411932222434,153.674105204978,152.5467931657798,153.5509490966797,21385000.0,0.012415780060532814,,0.00464840503031283,-0.00024668181661935407,0.010009598679632565,0.15889745297920954,,,,,,2.017824687399866,,,,,,,,,,,,,,,,
2020-01-10 00:00:00-05:00,154.2425275193915,154.62144943814087,152.68891006966302,152.84048461914062,20725900.0,-0.004637634559759078,,0.0,-0.011276022035401234,0.010701850457055765,0.1698866092654349,,,,,,1.9325393684778476,,,,,,,,,,,,,,,,
2020-01-11 00:00:00-05:00,154.2425275193915,154.62144943814087,152.68891006966302,152.84048461914062,20725900.0,0.0,,0.0,-0.02906658387306371,0.010812938272936758,0.17165007367249752,,,,,,1.9325393684778476,,0.9463803493852562,151.38418563621335,0.009528227985904353,151.37686157226562,154.23226310312677,148.52146004140448,0.037725732997813635,0.7562902329245432,,,,,,1.0251609316981765,
2020-01-12 00:00:00-05:00,154.2425275193915,154.62144943814087,152.68891006966302,152.84048461914062,20725900.0,0.0,,-0.011881526649361707,-0.03447028066095803,0.008862381515026135,0.14068594507520996,0.008634172912045324,0.13706324581201373,,,,1.9325393684778476,,0.9510160903391639,151.5100914330414,0.008704455428902903,151.50991821289062,154.35894702552727,148.66088940025398,0.03760847931596663,0.7335122762445181,,,,,,0.9340491049780737,
2020-01-13 00:00:00-05:00,153.23836952210235,154.70671737368204,152.76470985739576,154.6782989501953,21626500.0,0.011952676124957245,,0.007093368918567933,-0.022860370108251704,0.007756685035571515,0.12313355761427056,0.008895397815726179,0.1412100626003918,,,,1.9420075162862815,,0.9929742854715937,151.7722538160057,0.01878767192238987,151.77394994099936,155.04889595822166,148.49900392377705,0.04315557470165873,0.9434193714831552,152.41906587924677,,,,,1.7736774859326165,
2020-01-14 00:00:00-05:00,154.7824534261497,154.98139677965818,153.20043240422595,153.58883666992188,23477400.0,-0.007068329317614977,,-0.006434938088237696,-0.02974276263876552,0.007319891167456463,0.11619966991888833,0.008834192869437709,0.14023846419907365,,,,1.7809643754322337,,1.0715320912426851,151.92198664864972,0.010852676909418784,151.91355661245493,155.20672833268432,148.62038489222553,0.043355863606439955,0.7543566202721814,152.5990306162737,,,,,1.0174264810887221,
2020-01-15 00:00:00-05:00,154.0530758377426,155.303544381157,154.00572143181222,154.5835723876953,21417900.0,0.006455731553444515,,-0.01799345644907524,-0.023458780349703723,0.007224692732821939,0.1146884416194148,0.008603348188489159,0.13657391849544218,,,,1.7147077112351212,2.124897275562293,0.9791055985397527,152.10812761279922,0.016013634156983248,152.1042720249721,155.57523779688347,148.6333062530607,0.045639293699016245,0.8571484891592476,152.90434473495395,,,,,1.4285939566369876,
2020-01-16 00:00:00-05:00,155.6919174437164,157.48235016664844,155.38876835912026,157.41603088378906,23865400.0,0.018157307156058733,,-0.005565465868349384,-0.0019819280511843562,0.009876396970480907,0.15678294139946528,0.009424628960311477,0.1496113465682484,,,39.124347430141185,2.898777778953132,2.180174454375924,1.0844133360838908,152.49185835237955,0.03128126470832399,152.45838928222656,156.7840108795968,148.13276768485633,0.056744946837432,1.073055396775403,153.59845029631322,,,,,2.2922215871016074,
