datetime,open,high,low,close,volume,returns,returns_norm,returns_fwd_1,returns_fwd_5,vol_5d,vol_5d_annual,vol_21d,vol_21d_annual,vol_63d,vol_63d_annual,rsi_14,tr,atr_14,vol_ratio_20,vwap_20d,vwap_dev,bb_middle,bb_upper,bb_lower,bb_width,bb_pct,ema_12,ema_26,macd_line,macd_signal,macd_histogram,z_price_20d,z_price_60d,signal_rsi,signal_rsi_strength,signal_macd,signal_macd_strength,signal_zscore,signal_zscore_strength,signal_bb,signal_bb_strength,position_scale,signal_ensemble,signal_rsi_vol_trend_gated,signal_zscore_vol_bb_gated,signal_macd_trend_gated,signal_bb_breakout_gated,regime_label,signal_mr_pool,signal_trend_pool,signal_regime_adaptive,regime_prob_range_bound,regime_prob_trending_up,regime_prob_trending_down,regime_prob_crisis,signal_adaptive,position_scale_adaptive
2022-11-16 00:00:00-05:00,378.6333567193718,379.5876219491824,376.7343782310451,377.36419677734375,68508500.0,-0.0076579772988681965,-0.5490028350314479,-0.0030644205828312325,-0.002177214982090083,0.00692598801514304,0.10994665122889404,0.01622528999938652,0.25756849372968044,0.01465804116800789,0.23268918982737372,60.23938759559178,3.5307584877048726,7.668815345836948,0.7228325824104953,368.6594635811563,0.023067194160243908,368.7319091796875,386.89735820799496,350.56646015138,0.09852930313907407,0.7376018226745856,373.24906594260653,367.6382970854209,5.610768857185633,4.3724344135303195,1.2383344436553134,0.9504072906983411,1.6663580005291232,0,0.0,1,0.42682817343239876,-1,0.0,0,0.0,0.34126984126984117,0,0,0,0,0,range_bound,0,0,0,1.0,0.0,0.0,0.0,-1,0.5
2022-11-17 00:00:00-05:00,372.6024423322201,376.88711357873,372.2970995512615,376.2095642089844,74496300.0,-0.0030644205828312325,-0.20844398965197186,0.004530091665984085,0.014254445929929508,0.006890957765364639,0.1093905632532253,0.0161835379526677,0.25690570053560474,0.014589795219637484,0.23160581898311863,58.846077670568526,5.06709722608224,7.482978337283041,0.7968580625824575,368.82248215723627,0.019635550912375493,368.9809768676758,387.42500267462435,350.53695106072723,0.09997277346665473,0.6959601286879923,373.704527214357,368.2732057612404,5.431321453116595,4.584211821447575,0.8471096316690208,0.78384051475197,1.5347850604635813,0,0.0,1,0.2919811030330367,-1,0.0,0,0.0,0.3571428571428572,0,0,0,0,0,trending_up,0,0,0,0.0,1.0,0.0,0.0,1,0.5
2022-11-18 00:00:00-05:00,379.549479637366,379.6162851991159,375.06445009963727,377.9176940917969,92922500.0,0.004530091665984085,0.350833178866016,0.0,0.016006492572726908,0.007514637975312251,0.1192911796521489,0.015419609914158465,0.24477871887893593,0.01456427395265323,0.23120068142961692,60.308674266274664,4.551835099478637,7.273610963154155,0.9978944585325171,369.1467195807011,0.023208689744400577,369.31545104980466,388.1691387485504,350.46176335105895,0.10210072524803827,0.7281315777433953,374.3527067339631,368.9876123042446,5.365094429718511,4.7403883431017615,0.6247060866167491,0.9125263109735803,1.6449153899204731,0,0.0,1,0.21532321841558008,-1,0.0,0,0.0,0.4841269841269842,0,0,0,0,0,trending_up,0,0,0,0.0,1.0,0.0,0.0,1,0.5
2022-11-19 00:00:00-05:00,379.549479637366,379.6162851991159,375.06445009963727,377.9176940917969,92922500.0,0.0,0.013991881188095504,0.0,0.016006492572726908,0.006317197770769601,0.1002824057056079,0.015419609914158465,0.24477871887893593,0.01456427395265323,0.23120068142961692,60.308674266274664,4.551835099478637,7.079198401463048,1.0018642670010725,369.4735367568812,0.022343905741721105,369.6499252319336,388.8800813279251,350.4197691359421,0.10404523189840069,0.71496884420992,374.901166327476,369.64909984406324,5.2520664834127615,4.842723971163962,0.4093425122487995,0.8598753768396811,1.5997936007992464,0,0.0,1,0.14109186553484648,-1,0.0,0,0.0,0.4920634920634921,0,0,0,0,0,trending_up,0,0,0,0.0,1.0,0.0,0.0,1,0.5
2022-11-20 00:00:00-05:00,379.549479637366,379.6162851991159,375.06445009963727,377.9176940917969,92922500.0,0.0,0.013991881188095504,-0.0036428860652430186,0.01578260150318159,0.004496890288489311,0.07138592025890533,0.015419609914158465,0.24477871887893593,0.01456427395265323,0.23120068142961692,60.308674266274664,4.551835099478637,6.898672451321304,1.003871369207193,369.94575123629244,0.021094389016800146,370.11846923828125,389.6890877598076,350.5478507167549,0.10575326630850639,0.6992585171730012,375.36524752198693,370.2615883068583,5.10365921512863,4.894911019956896,0.20874819517173382,0.7970340686920053,1.5434417095129855,0,0.0,1,0.07195116901493667,-1,0.0,0,0.0,0.5,0,0,0,0,0,trending_up,0,0,0,0.0,1.0,0.0,0.0,1,0.5
2022-11-21 00:00:00-05:00,376.5912182801427,377.71724418435815,374.7017627716494,376.5434875488281,51243200.0,-0.0036428860652430186,-0.25808084457815555,0.013367240329188308,0.019425487568424465,0.0032494218670168352,0.05158297298917045,0.01534479219893441,0.2435910244700665,0.014542780268839652,0.23085947977684063,58.229265787877395,3.21593132014749,6.635619513380317,0.5640050132115757,370.2733639560347,0.016651791360434428,370.59894104003905,390.3117023368934,350.8861797431847,0.10638325755347806,0.6507791429944842,375.5465152184241,370.72691417663384,4.819601041790236,4.879849024323564,-0.06024798253332797,0.6031165719779364,1.385419841654053,0,0.0,-1,0.020766228759478228,-1,0.0,0,0.0,0.5238095238095237,-1,0,0,0,0,trending_up,0,0,0,0.0,1.0,0.0,0.0,-1,0.5
2022-11-22 00:00:00-05:00,378.4901896758474,381.7728641092099,377.07786677530646,381.6106262207031,60429000.0,0.013367240329188308,1.0130818820228424,0.006282138308781513,0.006058247239236224,0.0065543424088724996,0.10404696012864398,0.015519989494459435,0.24637219531604834,0.014555719270168934,0.23106488005522552,63.25962577326167,5.229376560381752,6.535173588166134,0.6903973203503433,371.5749895320017,0.02629810597280729,371.79320220947267,391.1122442471575,352.47416017178784,0.10392358936568317,0.7540867190019057,376.4794553726208,371.5331150687871,4.946340303833722,4.8931472802255955,0.05319302360812639,1.0163468760076222,1.7021431485461076,0,0.0,1,0.018334530887297775,-1,0.0,0,0.0,0.4841269841269842,0,0,0,0,0,trending_up,0,0,0,0.0,1.0,0.0,0.0,1,0.5
2022-11-23 00:00:00-05:00,381.2767367133459,384.5021584907623,381.0477223316636,384.0155029296875,68261600.0,0.006282138308781513,0.49138282912597275,0.0,-0.01630968122477775,0.006711509400595449,0.10654190877508642,0.014220801727058885,0.22574822888253385,0.014383030483657935,0.22832353055531973,65.38994162080667,3.454436159098748,6.31512091466132,0.7883682263175884,372.94723039961684,0.0288224627537947,373.29187774658203,391.42692198518375,355.1568335079803,0.0971628118354781,0.7956602984259469,377.6388473044772,372.45773639181675,5.181110912660472,4.9507400067125715,0.23037090594790044,1.1826411937037882,1.797630352922319,0,0.0,1,0.07940406850629343,-1,0.0,0,0.0,0.7936507936507937,0,0,0,0,0,trending_up,0,0,0,0.0,1.0,0.0,0.0,1,0.5
2022-11-24 00:00:00-05:00,381.2767367133459,384.5021584907623,381.0477223316636,384.0155029296875,68261600.0,0.0,0.02391381101055413,-0.00022389106954543494,-0.018028625652758645,0.006711509400595449,0.10654190877508642,0.013896928667756922,0.22060690345493383,0.01433276878628898,0.22752565084505827,65.38994162080667,3.454436159098748,6.110786289263993,0.8047462647698159,374.2351304494211,0.0254686917732516,374.53576507568357,391.9827739343199,357.08875621704726,0.09316604973685619,0.7716722943976565,378.6198712468173,373.3138672464738,5.306004000343478,5.0217928054387535,0.28421119490472435,1.0866891775906269,1.7178328733204593,0,0.0,1,0.09796169832128893,-1,0.0,0,0.0,0.8253968253968254,0,0,0,0,0,trending_up,0,0,0,0.0,1.0,0.0,0.0,1,0.5
2022-11-25 00:00:00-05:00,383.45240227506304,384.4830250793276,383.175686313319,383.9295349121094,30545400.0,-0.00022389106954543494,0.010419387581383029,0.0,0.013209898139832518,0.006738898645228567,0.10697669955446926,0.013712457947924611,0.21767852156183765,0.014146833092838268,0.2245740132167327,65.23312861011892,1.3073387660086269,5.767682894745754,0.37628718374258624,375.3800387776349,0.02226839916452803,375.7753540039063,392.102945670647,359.44776233716556,0.08690081184287028,0.7497055620521537,379.4367425799391,374.10021299948386,5.336529580455249,5.084740160442053,0.25178942001319626,0.9988222482086151,1.6406446909657806,0,0.0,1,0.08678658563077957,-1,0.0,0,0.0,0.8809523809523809,0,0,0,0,0,trending_up,0,0,0,0.0,1.0,0.0,0.0,1,0.5
