,alpha_annual,beta_mkt,r2,regime
2022-09-23,-0.1004495223993419,0.00028483987867567747,0.00010895495510288011,trending_down
2022-09-26,-0.10045171023337285,0.00033449042670634507,0.00014905983732926842,trending_down
2022-09-27,-0.10046693851607014,0.00024129315123555,7.767216254039866e-05,trending_down
2022-09-28,-0.10047612323571431,0.0002457689358838537,8.058235685537429e-05,trending_down
2022-09-29,-0.10312774207737718,-0.0005535899390163565,0.00039252687712920675,trending_down
2022-09-30,-0.10321107608336222,-0.0007746888507068842,0.0007717696903248861,trending_down
2022-10-03,-0.1034967355393347,-0.0006880484817060467,0.0006077512904668625,range_bound
2022-10-04,-0.10323845812290722,-0.00041337664432224884,0.000221945738377749,range_bound
2022-10-05,-0.10323891009541164,-0.00021569843255888387,6.232538555550615e-05,range_bound
2022-10-06,-0.10411724139420497,-0.0003157371330068968,0.000132331110982431,range_bound
2022-10-07,-0.10409648316630438,-0.000378308583876582,0.00019039919019303575,trending_down
2022-10-10,-0.10446813352597184,-0.00023809712011026385,7.626784583558699e-05,trending_down
2022-10-11,-0.10447737922481237,-0.0002449306603223955,8.074784129197266e-05,trending_down
2022-10-12,-0.10397129026792018,-0.000340970918622872,0.00015700651241967734,trending_down
2022-10-13,-0.10411108309431216,-0.0003232896541015775,0.00013997117997055497,trending_down
2022-10-14,-0.10348451914951418,-0.00010464953356281972,1.4867951541042146e-05,trending_down
2022-10-17,-0.1044845638235069,1.4063771146864852e-05,2.6694780019820286e-07,trending_down
2022-10-18,-0.10444260622783019,0.00019461906899399388,5.219085363972198e-05,trending_down
2022-10-19,-0.10475191992372257,0.000302717446485951,0.00012631303716170716,trending_down
2022-10-20,-0.10463496529902572,0.00018202659983258403,4.51903286591282e-05,trending_down
2022-10-21,-0.10453186252828084,0.00015493591550788105,3.275162735805193e-05,trending_down
2022-10-24,-0.10338924695817664,-0.00034993574923291253,0.00017700759106420438,trending_down
2022-10-25,-0.10333075188513696,-9.955303424418968e-05,1.4045077478597179e-05,range_bound
2022-10-26,-0.10313920071018479,-2.3791054684273105e-06,8.061660561331507e-09,range_bound
2022-10-27,-0.10253326232959803,5.508951841080884e-05,4.264962303990316e-06,range_bound
2022-10-28,-0.10231156897445504,-2.95215105755703e-05,1.2052494254843893e-06,range_bound
2022-10-31,-0.10293648911691433,-0.00022624435047760593,7.159702449199834e-05,range_bound
2022-11-01,-0.1027922984760049,-0.00030895939464840123,0.00013300524852266626,trending_down
2022-11-02,-0.10287225138013101,-0.0003301569167155426,0.00015204446773475766,trending_down
2022-11-04,-0.10288671193297272,-0.00054253648562109,0.00041562483728263544,trending_down
2022-11-07,-0.10309979621291343,-0.0004688408449462472,0.00031152884836260775,trending_down
2022-11-08,-0.10284505749378747,-0.00043987469592730985,0.0002726191255125743,trending_down
2022-11-09,-0.10258343271355697,-0.0004130848305175133,0.00024006861122249923,trending_down
2022-11-10,-0.10265565464855086,-0.0005777218030669281,0.0004740770553522955,crisis
2022-11-11,-0.10063958061476286,-0.00015867447627046773,4.023713313383581e-05,crisis
2022-11-14,-0.10107743397254987,-0.00015881316643481068,4.048101865095077e-05,crisis
2022-11-15,-0.09974942644476859,-0.00015362084092849685,3.833535999431259e-05,crisis
2022-11-16,-0.09978037585871169,-0.00024846974966530924,9.873255509784684e-05,crisis
2022-11-17,-0.09923031870581778,-0.00041199083794150903,0.0002618450457193555,crisis
2022-11-18,-0.09924723678301861,-0.0004624670342592318,0.0003296087891970778,crisis
2022-11-21,-0.09908983277648742,-0.00045034807932599276,0.00031220155410394135,crisis
2022-11-22,-0.09914075309864057,-0.0006418817479551989,0.0006170929764834909,crisis
2022-11-23,-0.09880448177459633,-0.0005545990858579368,0.0004465804225902703,crisis
2022-11-25,-0.09883199912121199,-0.0004803177520672461,0.0003352575275589187,crisis
2022-11-28,-0.09929269306151656,-0.0003042637836624625,0.0001306883206914078,crisis
2022-11-29,-0.09931963331599125,-0.0004077980704653749,0.00023651984166006557,crisis
2022-11-30,-0.0995894022065007,-0.0003075380399793962,0.00013378189020984976,crisis
2022-12-01,-0.09967464579140739,-0.00030016828215861675,0.00012919562829105669,crisis
2022-12-02,-0.0997367864170855,-0.0002795699041862435,0.00011208313702149031,crisis
2022-12-05,-0.10212803768976453,-0.00037748374645554225,0.00019181039366888974,crisis
2022-12-06,-0.10210905108153301,-0.0002433550707299528,7.656855236293225e-05,crisis
2022-12-07,-0.10220390273889879,-0.0002693401343043939,9.43615875788062e-05,crisis
2022-12-08,-0.10234806012338893,-0.0002795623562210853,0.00010178119303894118,crisis
2022-12-09,-0.10237978816121918,-0.00035859723218966175,0.00016595184473866542,crisis
2022-12-12,-0.10227174532735905,-0.00037194608818623425,0.0001783645641803,crisis
2022-12-13,-0.10227023528325929,-0.00033429819625797923,0.0001446961118134471,crisis
2022-12-14,-0.10212603492290961,-0.0003657697967495283,0.00017111394909563593,crisis
2022-12-15,-0.10222119955778008,-0.0005763773341995403,0.0004170826489425794,crisis
2022-12-19,-0.10234695995637022,-0.0006476428765740595,0.0005363908647506577,crisis
2022-12-20,-0.10237049335091986,-0.0006469157157254996,0.0005354062253782876,crisis
2022-12-21,-0.10238619642463587,-0.0007397862996416326,0.0006913577897853518,crisis
2022-12-22,-0.10240767089874858,-0.0005541896287027427,0.00038822467788734993,crisis
2022-12-23,-0.10299963405171142,-0.0005277100944996397,0.0003544843082914362,crisis
2022-12-27,-0.1030111239462369,-0.0005559042278205471,0.0003925657425394302,crisis
2022-12-28,-0.10298803104746446,-0.0005106401473692154,0.00033021331806293297,crisis
2022-12-29,-0.10243298123863842,-0.0007260084880796314,0.0006599024532327746,crisis
2022-12-30,-0.10224227735452551,-0.000831962803601083,0.0008530931308912137,crisis
2023-01-03,-0.1023963584426324,-0.0006059339487032877,0.0004314581066454659,crisis
2023-01-04,-0.10116332203911327,-0.0006852750604132374,0.0005595850127128044,trending_up
2023-01-09,-0.10142467002115962,-0.0007746564937791011,0.0007126487866196962,trending_up
2023-01-10,-0.1013872117094996,-0.0005562681182514057,0.0003531299366883456,range_bound
2023-01-11,-0.10136112846578871,-0.0005180524288331416,0.000306679946637356,range_bound
2023-01-12,-0.10144363592189609,-0.0006433664722062252,0.00046518597373801374,trending_up
2023-01-13,-0.10135023123973796,-0.0006145958055934268,0.0004243915176243007,trending_up
