,alpha_annual,beta_mkt,r2,regime
2023-09-05,-0.13468716664004954,-0.3701003780968674,0.04930052801585949,trending_up
2023-09-06,-0.16028343408484225,-0.370304728075584,0.04947957107237322,range_bound
2023-09-07,-0.17228092489364955,-0.36327422952130217,0.04774162818571348,range_bound
2023-09-08,-0.11781880531369049,-0.4216505651094249,0.06465189512654457,range_bound
2023-09-11,-0.08267017462025772,-0.43487495412559585,0.06877328982878217,range_bound
2023-09-12,-0.1648384190753972,-0.5267921640751811,0.10255984987069289,range_bound
2023-09-13,-0.12406240252248879,-0.49909866374972,0.09280448654925832,range_bound
2023-09-14,-0.14939361594131084,-0.4820054015654729,0.08673118734268714,range_bound
2023-09-15,-0.174144600146116,-0.4836326697656766,0.08748610249788447,range_bound
2023-09-18,-0.2026536415373662,-0.42232023279867725,0.06605291934913726,range_bound
2023-09-19,-0.2218659932752558,-0.40675899380312786,0.06110875096900581,range_bound
2023-09-20,-0.23408839866434272,-0.3962351399179247,0.057953969708474884,range_bound
2023-09-21,-0.20638925454121304,-0.4130698912504492,0.06263004510069503,range_bound
2023-09-22,-0.13800460531196457,-0.44468986921454784,0.07152631118604391,range_bound
2023-09-25,-0.14967297832579107,-0.4430681841950112,0.07098194494564347,range_bound
2023-09-26,-0.12929948430142657,-0.4379710013414103,0.06939670300960532,range_bound
2023-09-27,-0.20118115328652086,-0.36589722592940127,0.04918682040612821,range_bound
2023-09-28,-0.2053963057268643,-0.36477795317265416,0.04889200355247014,range_bound
2023-09-29,-0.23849469451978844,-0.2887747518888544,0.030985385801653997,range_bound
2023-10-02,-0.24578473915958998,-0.2875290845021655,0.030743595933790724,range_bound
2023-10-03,-0.23580513770208145,-0.2837747229359171,0.029935558351341318,range_bound
2023-10-04,-0.2881077679270303,-0.23259522227067023,0.020461904286875776,range_bound
2023-10-05,-0.2688241869307797,-0.22335830142165483,0.018927508601847665,range_bound
2023-10-06,-0.27777926811284237,-0.22028815034287166,0.018424055130709438,range_bound
2023-10-09,-0.26671068899250183,-0.19642721343726985,0.014783016203043675,range_bound
2023-10-10,-0.2598898207247755,-0.191613731052727,0.014106956527825454,range_bound
2023-10-11,-0.2027891951281342,-0.24384126931179828,0.02291677572919837,range_bound
2023-10-12,-0.20196783161018717,-0.24251876916219875,0.022698724008801352,range_bound
2023-10-13,-0.1430148228578385,-0.32161901397207554,0.04010517288429649,range_bound
2023-10-16,-0.1888123818477122,-0.28307977709735005,0.031002108951151408,range_bound
2023-10-17,-0.16341231172714887,-0.2654347501568394,0.027361652732172725,range_bound
2023-10-18,-0.20212537165921707,-0.3227151061081432,0.04033759305074114,range_bound
2023-10-19,-0.22412007294607872,-0.2921292234295436,0.03327307741844132,range_bound
2023-10-20,-0.28140388267428407,-0.3445302476062918,0.046378410648283075,range_bound
2023-10-23,-0.2802215166463661,-0.34467474892056915,0.04655982385671176,range_bound
2023-10-24,-0.29799355642811354,-0.36252564525703085,0.051300763655976245,range_bound
2023-10-25,-0.3230475945984337,-0.3942022123889682,0.060342688840000824,trending_down
2023-10-26,-0.2827633359747762,-0.45550935481680543,0.07953267765676153,trending_down
2023-10-27,-0.2859610613736887,-0.460078770667188,0.08252499228978105,trending_down
2023-10-30,-0.3043847488503755,-0.4652315547938689,0.08434233122140711,trending_down
2023-10-31,-0.2897559684290888,-0.4445050691826904,0.07809979155091384,trending_down
2023-11-01,-0.277649202231677,-0.43988024732007824,0.07671119018675554,range_bound
2023-11-02,-0.2932733107299347,-0.4662208624048718,0.08602044469307213,range_bound
2023-11-03,-0.28314792786976395,-0.43303938863737085,0.07726155867338946,range_bound
2023-11-06,-0.30595130998656517,-0.4663434200966908,0.08965725236209043,range_bound
2023-11-07,-0.31320599078536815,-0.4691751416913578,0.09082929986513844,range_bound
2023-11-08,-0.2967066700144312,-0.47483792603168684,0.09284235102102656,range_bound
2023-11-09,-0.28882778468183135,-0.4763245540322586,0.09333497534254509,range_bound
2023-11-10,-0.3079685470548903,-0.4751202454486567,0.09376014601904259,range_bound
2023-11-13,-0.26779258816405105,-0.4234310757683457,0.07703031456710863,range_bound
2023-11-14,-0.25723101439078466,-0.4259187955923861,0.07801083329437897,range_bound
2023-11-15,-0.24928851521416873,-0.3941748843172911,0.0697760377266523,range_bound
2023-11-16,-0.251065144285469,-0.394005583105859,0.06975503509416403,range_bound
2023-11-17,-0.2508522984865065,-0.39391015847472816,0.0697229810453579,range_bound
2023-11-20,-0.23258501320535763,-0.4019109561639518,0.07256430452993967,range_bound
2023-11-21,-0.2291153971726707,-0.4023325514723893,0.07314629200902623,range_bound
2023-11-22,-0.22592978524986984,-0.40275083282475205,0.07334538205219077,range_bound
2023-11-24,-0.26649254414344126,-0.3546012708203559,0.057877028484279,range_bound
2023-11-27,-0.2765072792978016,-0.35041480441927364,0.056572069112832635,range_bound
2023-11-28,-0.24095364682615683,-0.28891258352151133,0.03891965078520376,range_bound
2023-11-29,-0.22526279512752612,-0.2774571505488842,0.03598463688471876,range_bound
2023-11-30,-0.22642919858955934,-0.27724343139822116,0.03593312207288535,range_bound
2023-12-01,-0.18994845170556907,-0.31612802821319014,0.047060111349287226,range_bound
2023-12-04,-0.21248888566489377,-0.31317449339161735,0.046070645585339465,range_bound
2023-12-05,-0.21355634231985843,-0.3103589042813762,0.04515928536614233,range_bound
2023-12-06,-0.18016026475421898,-0.2514363734109222,0.029972823747511868,range_bound
2023-12-07,-0.16708775263472309,-0.256571168239027,0.031137866858032326,range_bound
2023-12-08,-0.19766194358761835,-0.2651092880612461,0.03297837055889041,range_bound
2023-12-11,-0.20110001492315843,-0.2659529905518614,0.033110287196821075,range_bound
2023-12-12,-0.21544900053142568,-0.2678421123083423,0.03350791125121233,range_bound
2023-12-13,-0.2306547944672881,-0.2712439496577607,0.03425914783932826,range_bound
2023-12-26,-0.2571932594717512,-0.3137041456018672,0.044604899777360485,range_bound
2023-12-27,-0.2777391302584796,-0.3067686838651634,0.04261012542764486,range_bound
2023-12-28,-0.2610392701357054,-0.28403321792240666,0.03663471430964593,range_bound
2023-12-29,-0.24495937281743962,-0.26974079657971906,0.03309718443135534,trending_up
