,alpha_annual,beta_mkt,r2,regime
2022-09-23,0.15714549969083147,0.08861181896076882,0.015946081711309068,trending_down
2022-09-26,0.12990142602508303,0.09506545205482411,0.01801979887532612,trending_down
2022-09-27,0.11894557155194296,0.09703639221878901,0.01875550466080622,range_bound
2022-09-28,0.1161644781615212,0.09711046450954124,0.01877889583188108,range_bound
2022-09-29,0.13979274000564645,0.1027831437600766,0.021105273289491522,range_bound
2022-09-30,0.12034030638124005,0.11008395313824694,0.02410607862962888,range_bound
2022-10-03,0.10400711340809798,0.11359963524197574,0.025490135294624627,range_bound
2022-10-04,0.1325392672635839,0.1255958889030127,0.030965169562414796,range_bound
2022-10-05,0.15344553592901078,0.13353332259635167,0.035674026444050044,range_bound
2022-10-06,0.15640081778078052,0.13503236815012812,0.03619886811557005,range_bound
2022-10-07,0.14618832402281634,0.13667740443442208,0.037098857025176235,trending_down
2022-10-10,0.11145708846129532,0.14925588203479512,0.04384710415223447,trending_down
2022-10-11,0.10486228672168041,0.14989009759688104,0.044206296571133064,trending_down
2022-10-12,0.09284935035074238,0.15121585532430576,0.044862517243543176,trending_down
2022-10-13,0.07775698426597732,0.15414152319257038,0.04621540155152881,range_bound
2022-10-14,0.10084971477712856,0.1618965906224925,0.051142148194272985,trending_down
2022-10-17,0.09073023682628145,0.1651835635281697,0.053077523830146855,range_bound
2022-10-18,0.09922586062256733,0.16779945202332375,0.05564281301888607,range_bound
2022-10-19,0.09638846281312574,0.16823403212760407,0.055782049140423395,range_bound
2022-10-20,0.10280574117898489,0.17024133341769823,0.056637150454108665,trending_down
2022-10-21,0.09927401488429033,0.1705999061727107,0.056925240257804766,crisis
2022-10-24,0.10643377479141458,0.17250979738364003,0.05893479950698011,crisis
2022-11-04,0.11283614554893018,0.17100262997585688,0.056834896344404306,crisis
2022-11-07,0.08445966576890762,0.1660885434057837,0.053500229119160636,crisis
2022-11-08,0.06882042988361081,0.16634676565326842,0.05242756814508365,range_bound
2022-11-09,0.051813942739621366,0.1652863063471477,0.05162330542077331,range_bound
2022-11-10,0.10972998914238552,0.14882896438426943,0.04085540873421234,crisis
2022-11-11,-0.005289960949823147,0.057112346791366564,0.005609551019070014,crisis
2022-11-22,-0.002369112170659271,0.0578999902346323,0.005708328090820447,crisis
2022-11-29,-0.015350501112519677,0.055932109253751784,0.005270776654276221,crisis
2022-11-30,-0.012457843200044727,0.056155063694200945,0.005293585252088562,crisis
2022-12-01,-0.05683827386513618,0.03549039827575709,0.0021093927981439275,crisis
2022-12-02,-0.055797229133480175,0.035466827526942496,0.0021066350280539714,crisis
2022-12-05,-0.05346668005559019,0.03532010835314597,0.002082643947132423,crisis
2022-12-06,-0.11480817535087917,0.051660436912108365,0.004258068683252181,crisis
2022-12-07,-0.07208812920588004,0.04154429404475344,0.0026919777490127528,crisis
2022-12-08,-0.06712096064283057,0.04132611567861737,0.0026617690902925872,crisis
2022-12-09,-0.09165186604518827,0.038682477612523934,0.002318265514893336,crisis
2022-12-12,-0.077785690299637,0.034585082197703725,0.0018401456649522752,crisis
2022-12-13,-0.12975484514055624,0.028029990327656858,0.001190020736410391,crisis
2022-12-14,-0.15013291525888295,0.025884593818083165,0.0010112862348259366,crisis
2022-12-15,-0.1496153900725269,0.01728439614757482,0.00044421469671451774,crisis
